comparison,medium,time,agitation,compound,genus,log2FoldChange,stat,padj
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Pseudobutyrivibrio,0.2780553033751051,0.3750682733635511,0.8986643084698629
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Ruthenibacterium,-0.32628155895405464,-0.41209806417617023,0.8986643084698629
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Sporobacter,1.1321468382906557,0.439606467289528,0.8986643084698629
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Lachnoclostridium,0.19447704292711537,0.3263687688894786,0.917538458296158
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Phascolarctobacterium,-0.21399807972716625,-0.3420094094529933,0.917538458296158
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Turicibacter,-0.8359007819864719,-0.3346877789027976,0.917538458296158
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Laceyella,-0.4372364079628111,-0.3093162205536301,0.9245123668948748
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Papillibacter,0.837315939887801,0.2602839463410058,0.9611417511904348
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Eubacterium,0.07096789606452034,0.238994612885966,0.964787030718586
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Mitsuokella,0.8138715655389369,0.2279340673532339,0.964787030718586
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Phocaeicola,-0.12541510451314933,-0.22696775773430225,0.964787030718586
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Falcatimonas,-0.5644638432738668,-0.21280712128047063,0.9687856049731888
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Paraprevotella,0.1276363030349829,0.19099246111126483,0.9796681859009662
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Clostridioides,0.4875181063511873,0.17980875371351246,0.980877876730904
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Monoglobus,0.08657410475757789,0.16409562168347464,0.9861276365849252
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Cuneatibacter,-0.09515624607276016,-0.14260305677462978,0.9964483873140244
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Alistipes,0.0126554823934553,0.02131753570551361,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Colidextribacter,0.05280763305167518,0.03881653696706732,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Coprococcus,-0.027990068939938922,-0.10558998980988234,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Dysosmobacter,-0.00515180733791569,-0.01052601964060169,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Enterocloster,-0.03520353797158635,-0.07721485945552697,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Hydrogenoanaerobacterium,0.07434916064950495,0.04001599017019034,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Intestinibacter,-0.05923108705151164,-0.1282590774874162,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Lacrimispora,-0.02396211978064366,-0.05338747778253155,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Negativibacillus,0.00210915358292189,0.00344379748420392,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Odoribacter,0.08863111823500115,0.04742663067455464,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Olsenella,-0.04247340469015787,-0.02221589405837918,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Oscillibacter,-0.02700736406642719,-0.05566386040914851,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Parabacteroides,-0.01342453753597735,-0.02388761831288234,0.9972522525880853
GAM_t0_Static_Quercetin,GAM,0,Static,Quercetin,Terrisporobacter,-0.01038822038681705,-0.02007494200203617,0.9972522525880853
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Phocaeicola,0.5099289634468559,4.387012497988254,0.00127559189600234
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Alistipes,0.7293779302219213,4.108549453106818,0.00147316223351561
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Dorea,-0.435312649020119,-4.196596047098813,0.00147316223351561
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Parabacteroides,0.6081429375756948,3.9133220930719586,0.0025262206074073
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Coprococcus,-0.3167694678401517,-3.2146439303509298,0.02899462524107356
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Prevotella,0.3753003183755006,3.119349475250095,0.03353140603511025
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Barnesiella,0.6216751501215896,2.8386390115211295,0.0718429741146187
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Erysipelatoclostridium,1.0560911467383858,2.7261902900217123,0.08889719310554653
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Bifidobacterium,0.736986369166324,2.4393840287743624,0.18145199726604003
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Longibaculum,0.8090557590297794,2.3461708599023985,0.2105382546731072
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Enterococcus,-0.5008203277202828,-2.171393579465402,0.3017326505234324
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Ruminococcus,-0.3413651683396752,-2.1120354573676545,0.32082152550866966
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Gemmiger,0.23965505888750455,2.060110265483614,0.33631292930498724
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Clostridium,0.5381926298807591,2.02692506932012,0.338312747712293
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Collinsella,-0.668094902857752,-1.9667720438834593,0.3641502771198962
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Escherichia,0.48598754206023503,1.8931087505003272,0.4047573980322351
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Raoultibacter,5.656545582446057,1.866221634530239,0.4048911965572952
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Bacteroides,0.18987836903305944,1.7080693795842523,0.4867689140465925
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Hungatella,-0.4282655780860446,-1.7076241161689962,0.4867689140465925
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Paeniclostridium,-0.4963596583312517,-1.7417746500986089,0.4867689140465925
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Butyricicoccus,-0.2514008019083018,-1.5688563749945406,0.5101809405094809
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Catenibacterium,0.5111757235150742,1.6387971318986967,0.5101809405094809
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Enterocloster,-0.3692597746436032,-1.614396686994777,0.5101809405094809
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Fournierella,2.4200128394852936,1.588853308260023,0.5101809405094809
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Massilimicrobiota,5.155430387661315,1.5937045194417503,0.5101809405094809
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Syntrophococcus,5.081764433785915,1.5568679428325725,0.5101809405094809
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Agathobaculum,-0.4110312202767374,-1.4693192159268254,0.5827344895129375
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Duncaniella,0.6449278901195955,1.3806030508226788,0.6193838657568226
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Hungateiclostridium,-0.4603460608312034,-1.4108355982846297,0.6193838657568226
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Mitsuokella,2.1864225199292138,1.3885335334030853,0.6193838657568226
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Anaerobutyricum,0.1612027463537671,1.35104663135371,0.6326301615487196
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Robinsoniella,-0.568465670679348,-1.300049336666434,0.6714947088303981
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Oscillibacter,0.41364104417841074,1.2726401507676703,0.6718886984647834
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Senegalimassilia,-0.7580949544259719,-1.2651885513932493,0.6718886984647834
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Paraprevotella,0.4354552337462085,1.2229429788099386,0.7019996276149134
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Holdemanella,0.4785208882420212,1.186636290437971,0.706113344561687
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Salmonella,4.658695643569535,1.187864163951839,0.706113344561687
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Anaerotaenia,4.267618844391413,1.086844675619674,0.7253554435698669
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Duodenibacillus,1.8251911711964184,1.1042362538959185,0.7253554435698669
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Eggerthella,1.8388863033949088,1.1152312460619782,0.7253554435698669
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Emergencia,-4.225893526030616,-1.0715089540391824,0.7253554435698669
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Enterorhabdus,-4.140449602361796,-1.0492501175259834,0.7253554435698669
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Faecalitalea,1.1835268005973152,1.137739864330728,0.7253554435698669
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Lactococcus,-4.225893526030616,-1.0715089540391824,0.7253554435698669
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Megamonas,0.31341166825526273,1.0576812824266428,0.7253554435698669
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Acidaminococcus,-0.28988555240105,-0.9568749335565956,0.751759453738903
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Mogibacterium,-3.9526542114542664,-1.0002958271933502,0.751759453738903
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Mordavella,-3.848682330388927,-0.9731747103634156,0.751759453738903
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Sporobacter,1.642541589485402,0.981939592960662,0.751759453738903
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Streptococcus,-0.2314692083263924,-0.9662684549218612,0.751759453738903
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Pseudobutyrivibrio,-0.4225384527495273,-0.9101348572405248,0.789517739151385
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Turicibacter,2.196421336846788,0.894983222732906,0.7915069669022414
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Caproiciproducens,1.444689066078656,0.8388339687089861,0.8246897769585652
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Flavonifractor,-0.4857449732405176,-0.8204108489211772,0.8246897769585652
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Lacrimispora,0.22427242484540957,0.8132762210430673,0.8246897769585652
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Romboutsia,0.1307911786286747,0.8447519498573769,0.8246897769585652
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Pediococcus,-1.0160527839557263,-0.7881465637805317,0.8385582267505393
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Christensenella,-0.16020199065252652,-0.6553185302177087,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Colidextribacter,0.7857931219077585,0.729280635291799,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Cuneatibacter,-0.2426638758200821,-0.613373102079327,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Dysosmobacter,-0.20497378378964765,-0.6331237837817976,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Flintibacter,0.2757733265444749,0.6967983073663675,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Frisingicoccus,1.847777544064636,0.7141462090976385,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Hydrogenoanaerobacterium,1.8194752930137164,0.7253247302682762,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Intestinibacter,0.1763887318026563,0.6799531623443065,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Lachnoclostridium,0.2494290400951583,0.6204451527408185,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Massilistercora,1.9211078009662168,0.7604258767342552,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Olsenella,0.750417222321895,0.6227718860153512,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Phascolarctobacterium,-0.21114631547455015,-0.6341491049992997,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Prevotellamassilia,0.4273328626568074,0.7018248451769294,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Tissierella,1.5785855770614114,0.6143875545576685,0.8436463810420662
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Roseburia,0.06354391606193972,0.5792503658690654,0.8551869567744479
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Subdoligranulum,0.7097656456868348,0.587344448043947,0.8551869567744479
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Sutterella,0.1283114521313183,0.5634106135486983,0.8597329674187981
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Hespellia,0.9852596681605622,0.5173774418892455,0.8648544513662729
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Ihubacter,1.3102318951119745,0.5133084694879823,0.8648544513662729
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Monoglobus,-0.16256542397552207,-0.5333994844444598,0.8648544513662729
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Phocea,1.4046542233992458,0.5444119004007639,0.8648544513662729
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Megasphaera,1.213336319989032,0.46724877976546864,0.8996927927697801
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Adlercreutzia,-0.15754116845921007,-0.3398385563123701,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Anaerotruncus,1.0245608577217582,0.3901006734762137,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Blautia,0.0308465831846895,0.38412843516038125,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Faecalibacterium,-0.0265079902224129,-0.31415161884719517,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Faecalimonas,-0.0686071426245333,-0.3660110556791637,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Laceyella,0.4961055285678933,0.41831138896092895,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Lachnospira,0.05076652111353202,0.3543822273817981,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Mediterraneibacter,-0.04490755172206732,-0.43898353001070745,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Odoribacter,0.14910810647051895,0.31434752725355247,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Papillibacter,0.8218568196792455,0.3122679899311512,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Parasutterella,-0.107896744114815,-0.3565406683897071,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Ruthenibacterium,0.49071425933483975,0.4470233890667736,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Terrisporobacter,0.09505809288301371,0.31622507027962804,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Tyzzerella,0.2129580580809823,0.3460955207197035,0.9009343226243112
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Neglecta,-0.10064883206518269,-0.28010077867425615,0.9203555403368618
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Dialister,0.03644478921500773,0.2516604258361194,0.9265072276492508
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Faecalicatena,-0.0392339353365599,-0.25515267465604236,0.9265072276492508
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Bariatricus,0.04841355027044316,0.2261353305484081,0.9277866067498604
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Butyricimonas,0.8786467410756703,0.2364795882730117,0.9277866067498604
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Lactobacillus,0.1057801650138216,0.217927818531687,0.9277866067498604
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Pseudoflavonifractor,-0.7355128984276691,-0.1947636006135233,0.9385916011507864
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Anaerostipes,0.023938169547273,0.17019484844232033,0.941167806166486
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Clostridioides,0.6681195623915959,0.1763806671264932,0.941167806166486
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Fusicatenibacter,-0.01297527941131765,-0.1424256476504087,0.955617110233319
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Anaeromassilibacillus,-0.03333723717788559,-0.1201281590344404,0.9652534664514256
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Negativibacillus,-0.04001742715310932,-0.10883691720132878,0.9655222330118852
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Acutalibacter,0.3147513947689781,0.08328266326202582,0.967901839524224
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Aminiphilus,-0.10336795913030164,-0.05391790766732798,0.967901839524224
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Butyrivibrio,0.26251718071498814,0.0691905152376831,0.967901839524224
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Eubacterium,-0.01241974513268619,-0.08244454397925231,0.967901839524224
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Intestinimonas,0.1932476339585773,0.05118010731285914,0.967901839524224
GAM_t0_Stirred_CGA,GAM,0,Stirred,CGA,Falcatimonas,-0.0681953812892914,-0.01796479285177456,0.985666940110132
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Hespellia,-3.0575158500333743,-4.351869422674,0.00159278345398117
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Ihubacter,5.902334043505282,3.049278680378276,0.09022735574820828
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Subdoligranulum,5.997065561550065,3.1572630941457387,0.09022735574820828
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Blautia,0.21087720589781112,2.7551178077356138,0.17307946743923508
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Mitsuokella,5.462268119271606,2.5381611389743575,0.26299052155515157
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Enterococcus,-0.8839335299957586,-2.2836852868869353,0.44033732283651095
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Faecalibacterium,-0.17054878300364051,-2.2101914756174135,0.45669162967659827
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Alistipes,0.5319148678490632,2.0728535166227138,0.5632422333909717
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Agathobaculum,-0.9866656718076466,-1.9227201938789615,0.6432793523107393
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Tyzzerella,-1.4916925356120851,-1.9446526068953924,0.6432793523107393
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Escherichia,-0.7053528335811402,-1.832919897447488,0.71673719483355125
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Bifidobacterium,-2.06876438479713,-1.6413896342058272,0.8293127445745785
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Coprococcus,-0.186664158484636,-1.500312750996192,0.8293127445745785
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Eggerthella,5.099830661659595,1.6282243330005808,0.8293127445745785
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Fastidiosipila,-6.006281076791376,-1.5299526086768198,0.8293127445745785
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Gemmiger,0.27766976225523743,1.525476905666536,0.8293127445745785
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Mediterraneibacter,0.23313881081994953,1.6578658900801002,0.8293127445745785
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Megamonas,-0.7096080971422205,-1.5746462167425164,0.8293127445745785
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Sporobacter,4.920130312593111,1.517149382077054,0.8293127445745785
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Lacrimispora,-0.46844367337028286,-1.4035168803288405,0.8493065150752768
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Oxobacter,-5.481772206619218,-1.3934231744902468,0.8493065150752768
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Phascolarctobacterium,-0.6852532980191868,-1.3866687451015114,0.8493065150752768
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Ruminococcus,0.31939060064933456,1.4538294769057472,0.8493065150752768
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Acetivibrio,-5.22253207262362,-1.325744843508222,0.8544603335219974
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Caldicoprobacter,-5.019512679946658,-1.2726463079461865,0.8544603335219974
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Frisingicoccus,4.536797906353763,1.2927457632935335,0.8544603335219974
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Holdemanella,-0.3807389729485955,-1.2339120521855411,0.8544603335219974
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Mordavella,4.6133244087275225,1.319704605635455,0.8544603335219974
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Muribaculum,-4.906143008871287,-1.242957089115584,0.8544603335219974
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Shigella,-4.906143008871287,-1.242957089115584,0.8544603335219974
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Lachnoclostridium,-0.7180854842691772,-1.187601480226656,0.8904676290825757
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Pseudoflavonifractor,4.319783674815264,1.1712887127098093,0.8904676290825757
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Butyricimonas,4.487620379002504,1.1457675696926024,0.9007023570447715
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Anaerobutyricum,0.15106204059099634,0.8920108169313319,0.9081304480888508
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Anaerostipes,0.12200056646872429,0.8797355960647922,0.9081304480888508
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Bariatricus,-0.30644168872361316,-0.9475586975771148,0.9081304480888508
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Barnesiella,0.3218570087037919,0.8922605220037966,0.9081304480888508
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Butyrivibrio,3.5665985741137027,0.9085621498598035,0.9081304480888508
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Clostridioides,3.682490879676142,0.9384303666688818,0.9081304480888508
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Clostridium,-0.2601015690289411,-0.7160833159929164,0.9081304480888508
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Cuneatibacter,0.7479462744879146,0.7369362330747478,0.9081304480888508
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Dysosmobacter,-0.4254574178837227,-0.7291724630170101,0.9081304480888508
GAM_t0_Stirred_Quercetin,GAM,0,Stirred,Quercetin,Eisenbergiella,3.9633393454338495,1.010788682906452,0.9081304480888508
