genus	BC_01_PL1_both	BC_01_PL2_both	BC_01_PL3_both	BC_02_PL1_both	BC_02_PL2_both	BC_02_PL3_both	BC_03_PL1_both	BC_03_PL2_both	BC_03_PL3_both	BC_04_PL1_both	BC_04_PL2_both	BC_04_PL3_both	BC_05_PL1_both	BC_05_PL2_both	BC_05_PL3_both	BC_06_PL1_both	BC_06_PL2_both	BC_06_PL3_both	BC_07_PL1_both	BC_07_PL2_both	BC_07_PL3_both	BC_08_PL1_both	BC_08_PL2_both	BC_08_PL3_both	BC_09_PL1_both	BC_09_PL2_both	BC_09_PL3_both	BC_10_PL1_both	BC_10_PL2_both	BC_10_PL3_both	BC_11_PL1_both	BC_11_PL2_both	BC_11_PL3_both	BC_12_PL1_both	BC_12_PL2_both	BC_12_PL3_both	BC_13_PL1_both	BC_13_PL2_both	BC_13_PL3_both	BC_14_PL1_both	BC_14_PL2_both	BC_14_PL3_both	BC_15_PL1_both	BC_15_PL2_both	BC_15_PL3_both	BC_16_PL1_both	BC_16_PL2_both	BC_16_PL3_both	BC_17_PL1_both	BC_17_PL2_both	BC_17_PL3_both	BC_18_PL1_both	BC_18_PL2_both	BC_18_PL3_both	BC_19_PL1_both	BC_19_PL2_both	BC_19_PL3_both	BC_20_PL1_both	BC_20_PL2_both	BC_20_PL3_both	BC_21_PL1_both	BC_21_PL2_both	BC_21_PL3_both	BC_22_PL1_both	BC_22_PL2_both	BC_22_PL3_both	BC_23_PL1_both	BC_23_PL2_both	BC_23_PL3_both	BC_24_PL1_both	BC_24_PL2_both	BC_24_PL3_both	BC_25_PL1_both	BC_25_PL2_both	BC_25_PL3_both	BC_26_PL1_both	BC_26_PL2_both	BC_26_PL3_both	BC_27_PL1_both	BC_27_PL2_both	BC_27_PL3_both	BC_28_PL1_both	BC_28_PL2_both	BC_28_PL3_both	BC_29_PL1_both	BC_29_PL2_both	BC_29_PL3_both	BC_30_PL1_both	BC_30_PL2_both	BC_30_PL3_both	BC_31_PL1_both	BC_31_PL2_both	BC_31_PL3_both	BC_32_PL1_both	BC_32_PL2_both	BC_32_PL3_both	BC_33_PL1_both	BC_33_PL2_both	BC_33_PL3_both	BC_34_PL1_both	BC_34_PL2_both	BC_34_PL3_both	BC_35_PL1_both	BC_35_PL2_both	BC_35_PL3_both	BC_36_PL1_both	BC_36_PL2_both	BC_36_PL3_both	BC_37_PL1_both	BC_37_PL2_both	BC_37_PL3_both	BC_38_PL1_both	BC_38_PL2_both	BC_38_PL3_both	BC_39_PL1_both	BC_39_PL2_both	BC_39_PL3_both	BC_40_PL1_both	BC_40_PL2_both	BC_40_PL3_both	BC_41_PL1_both	BC_41_PL2_both	BC_41_PL3_both	BC_42_PL1_both	BC_42_PL2_both	BC_42_PL3_both	BC_43_PL1_both	BC_43_PL2_both	BC_43_PL3_both	BC_44_PL1_both	BC_44_PL2_both	BC_44_PL3_both	BC_45_PL1_both	BC_45_PL2_both	BC_45_PL3_both	BC_46_PL1_both	BC_46_PL2_both	BC_46_PL3_both	BC_47_PL1_both	BC_47_PL2_both	BC_47_PL3_both	BC_48_PL1_both	BC_48_PL2_both	BC_48_PL3_both	BC_49_PL1_both	BC_49_PL2_both	BC_49_PL3_both	BC_50_PL1_both	BC_50_PL2_both	BC_50_PL3_both	BC_51_PL1_both	BC_51_PL2_both	BC_51_PL3_both	BC_52_PL1_both	BC_52_PL2_both	BC_52_PL3_both	BC_53_PL1_both	BC_53_PL2_both	BC_53_PL3_both	BC_54_PL1_both	BC_54_PL2_both	BC_54_PL3_both	BC_55_PL1_both	BC_55_PL2_both	BC_55_PL3_both	BC_56_PL1_both	BC_56_PL2_both	BC_56_PL3_both	BC_57_PL1_both	BC_57_PL2_both	BC_57_PL3_both	BC_58_PL1_both	BC_58_PL2_both	BC_58_PL3_both	BC_59_PL1_both	BC_59_PL2_both	BC_59_PL3_both	BC_60_PL1_both	BC_60_PL2_both	BC_60_PL3_both	BC_61_PL1_both	BC_61_PL2_both	BC_61_PL3_both	BC_62_PL1_both	BC_62_PL2_both	BC_62_PL3_both	BC_63_PL1_both	BC_63_PL2_both	BC_63_PL3_both	BC_64_PL1_both	BC_64_PL2_both	BC_64_PL3_both	BC_65_PL1_both	BC_65_PL2_both	BC_65_PL3_both	BC_66_PL1_both	BC_66_PL2_both	BC_66_PL3_both	BC_67_PL1_both	BC_67_PL2_both	BC_67_PL3_both	BC_68_PL1_both	BC_68_PL2_both	BC_68_PL3_both	BC_69_PL1_both	BC_69_PL2_both	BC_69_PL3_both	BC_70_PL1_both	BC_70_PL2_both	BC_70_PL3_both	BC_71_PL1_both	BC_71_PL2_both	BC_71_PL3_both	BC_72_PL1_both	BC_72_PL2_both	BC_72_PL3_both	BC_73_PL1_both	BC_73_PL2_both	BC_73_PL3_both	BC_74_PL1_both	BC_74_PL2_both	BC_74_PL3_both	BC_75_PL1_both	BC_75_PL2_both	BC_75_PL3_both	BC_76_PL1_both	BC_76_PL2_both	BC_76_PL3_both	BC_77_PL1_both	BC_77_PL2_both	BC_77_PL3_both	BC_78_PL1_both	BC_78_PL2_both	BC_78_PL3_both	BC_79_PL1_both	BC_79_PL2_both	BC_80_PL1_both	BC_80_PL2_both	BC_81_PL1_both	BC_81_PL2_both	BC_82_PL1_both	BC_82_PL2_both	BC_83_PL1_both	BC_83_PL2_both	BC_84_PL1_both	BC_84_PL2_both	BC_85_PL1_both	BC_85_PL2_both	BC_86_PL1_both	BC_86_PL2_both	BC_87_PL1_both	BC_87_PL2_both	BC_88_PL1_both	BC_88_PL2_both	BC_89_PL1_both	BC_89_PL2_both	BC_90_PL1_both	BC_90_PL2_both	BC_91_PL1_both	BC_91_PL2_both	BC_92_PL1_both	BC_92_PL2_both	BC_93_PL1_both	BC_93_PL2_both	BC_94_PL1_both	BC_94_PL2_both	BC_95_PL1_both	BC_95_PL2_both	BC_96_PL1_both	BC_96_PL2_both
Collinsella	142.51736242697592	817.0338890438187	540.1799859982948	293.3056220871122	400.5889384928994	903.8320747070032	200.05710680037504	504.4398561325064	247.0017495831069	423.1564085480399	1445.72878467632	617.0236873955085	174.00069355860003	2451.068407032475	709.210876875551	201.021207681668	419.7808724031721	400.695701153963	426.9054731823852	428.762898031601	1293.037651245846	136.11411832353764	276.86777077062084	479.86017650399344	84.84282170898838	666.9934083082672	235.00107771393084	327.4940375417249	1401.8221923393892	583.3684843827757	248.9956726013764	644.5804308451425	534.2887557168009	152.13653603709497	877.8196883661261	533.0306821969242	176.14916534604623	897.8859590853623	401.4691963897652	242.1913295846564	439.81926588594496	408.00032703698673	320.9867767301988	533.4860538054561	690.6919568370008	14.986829063478936	74.20656101397422	61.000045580656085	134.8698312239946	627.4319864158128	75.96144276183753	270.73738811015454	655.1352546563566	630.9455219865694	161.31406011579134	674.0482714359711	910.9116679708646	63.29093444920698	494.6057391215407	741.4150377132744	139.29377853849385	1531.398126473544	942.8846248869314	258.00026965936627	736.0565271422022	909.0742437218964	373.0716541086565	255.2739740906288	908.436983986054	517.3714696720796	1253.0835341990132	676.2435725162718	148.0769349808112	532.5851610113529	396.5586424748818	12.00175906156383	261.1476747606317	195.9769897303232	146.84018872614195	712.2403605321105	1429.1471392211815	215.95187376111303	905.4864705969414	1294.244460149257	202.9967757019996	989.745863305678	810.050878572755	222.92299852364644	547.3111244881187	766.4550346263953	204.3279407315481	645.4332003564838	832.4139161658256	137.8176374229718	459.9025329777158	598.6502606250772	103.37127980067002	988.2611034241402	2095.2944758745293	288.9435966845053	3140.8107586927213	619.6035673402893	97.99764653240196	1008.3000626396756	1191.6359565673672	217.08652052740203	2104.439578779616	1746.361748979754	197.88002032389497	1488.2449667873482	895.5633510093551	149.20559045801335	985.6498302804088	612.9740548378072	88.28481010227004	536.3326802079197	1755.213779794766	183.9640718782519	454.6760599985976	1841.3429221693978	194.9337383488152	1953.1466097235868	1766.7091083003183	118.00001184908334	490.5388456069756	853.6567545155227	129.3961633608409	1746.542175305838	724.4204763403599	440.69833979143147	1726.7552864875809	862.2422915239601	148.05857287105837	984.2311415147839	651.7762924044757	323.97977585074295	917.9647605015709	645.1757761940678	214.64405061672795	377.3295625615381	429.0015682767849	228.24532727548726	703.7883790140312	2149.7943646225876	105.14068514503668	938.6033502251368	846.172004485719	495.48737251080183	1441.552201873117	678.0255608530995	152.23584385570751	1109.2077767112976	1244.1354265577456	473.77538948395784	2013.798324536338	1203.9476631054183	213.9942223265427	1105.7329713402974	924.1438122867976	319.14656676352377	1319.040131668695	1256.9675193201479	334.7610388538208	502.8458547958919	861.4814288746215	110.37924808536141	514.9493186169452	983.6197117199816	33.88570010518815	121.01246360202188	60.99997946248089	138.02775365121798	965.2379945816228	1751.5760789319863	251.92598589326096	1509.7686162762543	1116.295899528037	290.84902022189465	1696.4342108838146	1598.142938572492	25.999224665906137	139.0002681653014	126.0419119923696	162.60231221781797	444.6776141023354	2361.933318891326	238.1152061338002	462.1550662636397	672.7366632440372	258.0450467741808	120.0001261033368	1678.5208360122397	118.74476629499034	1587.014656010372	738.0746981191216	71.5210787161798	749.1047856472588	1183.070681515914	35.95771126807498	255.0069354546983	94.98598131170048	206.1071162734175	1372.4315920239737	736.981551565203	279.0116420270084	1258.1536056865327	2433.3294008334465	185.1875334529907	109.57629428331026	863.9875773243222	263.35664315577174	233.66164131752592	1730.956829354417	369.8361159249093	557.6954256006653	4546.055762269347	93.97908283239497	1113.93154737653	1137.8877816065412	389.2680773277711	1823.5705166174798	2154.513399854268	241.68316708399632	702.6436790572263	964.8052588215836	420.64168362161513	994.4776489253748	1045.388228135271	202.94203481078856	746.3109924511633	1138.322656576497	834.8657907436539	634.2728735527917	1327.391512778301	432.8585692533619	264.10163700552226	173.99719951752837	414.2097894970438	90.98603002552224	2053.3096798257575	317.2183778855734	1279.830998437206	149.31656721097147	909.1419898361928	368.6758689308591	1292.3242723003286	218.1143770318689	658.5635265814585	116.40960613897231	171.89654568108548	207.41184012182802	297.9815330675105	138.70067765693705	130.29468035066373	184.00063263266878	762.222958181809	186.76376463558648	1193.384831001336	121.27431063514494	342.1787894730214	85.01485862932631	753.3451702718371	149.96496516447664	756.0037641646272	129.00557611889954	177.02748565152527	217.94191897709305	198.082092459972	147.13906765281473	178.28271381869837
Coprobacter														26.774242264077955																																																																																																																																																										44.892494464525626																																																																																																						
Coprococcus	623.6370151564334	1369.507122828144	854.985603585776	734.2565566815656	476.2538840348865	1044.0623570841365	478.2373148161639	1114.990225250687	313.3841883643221	826.7141524785042	2263.8606081089238	736.7739706033526	451.209777700892	2688.457314800347	820.5198874664953	487.7999184612312	1572.0305612727054	579.8928254024205	1002.5476308149034	1358.4652733835223	1720.5463853105746	609.9409036066527	1640.6453947542402	756.108429004073	497.14027540708486	787.7204223871915	487.12688018516275	1011.2017555282514	2006.5334535812137	751.0706662911211	717.1144781222799	1365.6540589223198	822.1612261671323	488.3597260735901	1477.3334081473206	503.69551705298306	368.3883698428928	1161.6179352700287	493.2708449713857	730.9727257400615	1420.8130424824399	785.727884934747	657.2022470824211	1832.6238670271928	1004.0374439736602	46.34283185479267	383.90309638401436	113.07959058975638	591.4702577267601	1269.5151177816113	139.34567175650778	995.8210972623325	1135.2766987536004	724.3030112878935	457.02722395884246	1162.1470545444072	2210.6034860902455	248.9841989711982	789.5733677148651	1818.4387567658055	428.6351982143458	3143.419064556404	4270.183685070423	733.7457914712563	2984.3081427680872	3737.319265178671	677.1580435972559	966.6016658485889	2577.8223807999157	1055.645796349579	4475.7474650171625	5220.881506265093	451.18558324227723	2159.9771601581783	642.166638663658	72.30175608745648	921.174959422479	286.3807982576641	304.3770624661721	1850.0190491584613	1621.6184277170423	602.6282727562473	2512.6976954567517	3469.8781225416956	423.83220006789844	2118.6988544696956	1978.8381227559041	555.5246654208477	3105.2266477784337	2729.8770990485027	104.00503395495892	1890.8799583642824	2308.1179161089335	58.80450901186166	3019.280538371898	3178.4133670462625	70.80379882362534	1499.2595517433358	3621.791775736236	159.5058514268762	3914.8754743798036	1152.1389348110413	70.98908181889355	1679.755081308804	1096.6365554157746	176.09555851864025	2952.3831144952865	1463.6484907505842	136.75260436856155	1508.6126182760177	3364.742198754385	98.52197554299806	2906.040394140527	2341.811903236792	43.88571979282958	1739.1009343805365	4172.253350121294	98.29428379694396	4069.5474975481484	3307.1962101386653	84.249834072543	4753.15550770512	2362.267806547474	70.55908802441179	705.4177826733354	435.78154419848266	82.21371974568311	2400.3770747085946	1934.9487204162988	233.26819551174023	3389.1939695870506	2598.9031962345844	119.98451303652834	2691.6067715480176	2733.544367748945	56.28932871736794	3729.3712875117735	4212.72724591152	43.55574554781751	1730.64355620302	1953.5661914952027	61.071296357296056	4829.131585284185	5204.07129263065	60.32970302751336	2060.0774930165926	758.0385130525326	93.09246462378314	3162.521501283491	693.6459153781783	70.68782274213251	2555.548795347925	1554.4744147626877	99.56329018553815	3717.662810225595	1468.2637673537583	72.19944040506093	2214.2616253126907	882.1802506855777	117.27211325014447	4035.888799396275	1573.6127759954893	97.98095416086251	2439.260915322111	580.9413537239927	88.44348956560611	5115.7169223898245	1017.5279885735304		854.8607481399506	84.59429819274389	77.0393953234957	1616.8762187901893	2440.3205748370997	84.07519604236681	3188.467339478223	1715.4907303052767	52.27892209807634	3191.829314897675	2153.9380709831203		262.9140739613101	184.2682874325427		1414.5973959889147	2375.3959338555387		1831.822437805119	908.0791714949136		1149.9924087109014	1621.290499262216		3511.982541202975	440.8553304359016	59.85110389466738	2335.779230483444	974.2084872409575		590.744729974522	94.57872769106511		3210.8444333005386	764.2106382908962		2349.2920477059606	1355.123901503145		693.9264688216907	1050.8508779235335		1071.088424121234	790.5062654387984		2951.17679301695	565.0354508352784	20.20946895103386	1874.8441359596482	1373.06434238069	45.06361936743973	3050.7671947021595	2003.4888585593499		2294.881718696527	2042.2822805196822		1930.7726397494582	1440.7706202299576		955.7259553614053	805.1006243570334		2563.1424221616626	1320.5811404293295		1761.8068314358604		3195.22030721613		5036.961427877586		3333.467720647091		2311.5474083590716		4193.050510332139		726.6775576619576		662.747837407403		842.1838016257708		456.9849057149461		809.4375984145415		1498.4615761152822	708.2129511782355	783.2075735272788	477.40006611840204	809.1724960506964	455.2503730093903	760.0364003084824	482.60375524577603	726.7963273398827	723.4408914184296	608.8989429948543	567.5932453834064	592.1271546896013
Corynebacterium																																																																																																																										16.08795490587759																													12.713102774375493																																																																																																																							
Cuneatibacter	65.53478630691862	63.76131796558657	54.82300184844046	64.20740922558835	28.584263931019063	39.24587358808552	44.33453339843132	55.08243635636291	14.344363964836592	64.17631453381118	89.80733527453333	28.058985357441895	48.122540500810686	120.7128499803092	26.502160175812403	40.16397719369535	58.04526980322709	17.651875472182027	87.44826498199399	44.734876291607314	62.24951767293539	56.65510822768973	58.88648722283728	24.84054603374537	38.49650756621163	30.060288313906952		77.74853809889076	109.78799746566312	26.16387134343481	45.481588956919374	62.89586389304762	36.75558168716631	37.40023709460508	59.41107297388266	20.63349623242176	29.086639067091383	40.49809363778323	13.481161634910816	50.48087453993995	41.25249680891132	50.3039882566967	63.584687144329386	61.59886937188807	26.28469406016931	12.998441705395104			55.69462124527983	59.63922307928511		102.68943259588858	28.38291149271254	30.099892251340872	45.75294934603544	34.794597516673115	12.115497516364618	29.455588125327715	18.008328092215354		58.15086271274806	115.73161468369614		64.3515322973429	88.76774770475723		60.71923665410253	26.59602564526331		97.52744695316484	77.60923364046776		61.80777905651527			12.24968771082894			31.94791973605029			35.081835566529044	27.64363360998817		24.34282584760613	12.885492183901002		38.02942747536708	13.5187982383867		27.448385923894147	13.39591341101932		20.038703078888176	19.162410277214285		16.177532119875504		11.02361297301607	38.72923683639012	31.93475682834181		22.030879146516614			32.39211116158776	19.567597275598978		26.900629000524333	20.29354272212996		28.45147112312703			15.69395511455933	15.748235463159215		37.95213932388761			53.27291525462944	29.584493535907377	14.685240026949762	20.080067549644887			30.345813027217368			78.65224463532566	14.9587708221038		47.70451080187456			72.06973681869725	24.301130465059288	12.346655359086183	37.76227110778223			66.32335291541685	32.71831500343147	17.416970045904392	38.29841422645051	15.360297467542289		69.88998340872887	13.282782422239958		66.65729250977932	25.860412510954973		85.82880893125406	20.290994339493373		24.28129021690356			97.456790858465	16.257175299630976		58.0773311522661	10.054219654722743		76.49336827656813						26.67568166969495			48.7820066360218			39.841430161663446																12.966994162587635																																						21.997005316919434						11.044959760409656		18.54592346117528								52.9778926048266		43.05815798804465		73.57448251279952		28.876223732805627		53.99603406755401		77.63225429278415	20.389494198438648	13.56140483020461	27.263244485572688	42.54291511502669	30.85858134113712	52.96489506209756	31.66427035027291	39.71828338102985	48.44166061538522	39.0230131632756	40.08156031736405	45.6673880444797
Dehalobacter																																																																																																																																																																																		12.24827486710157																																	49.80503430878833																																																											
Desulfitispora																																																																																																																										22.173035348321356																																																																																																																																																				
Desulfothermobacter																									15.713019267051584																																																																																																																																																																																																																																																					
Desulfovibrio														70.98386642373151															16.99999999961308						21.0																		24.97978544204337												14.0	24.999975343899827			32.99980929588554		18.996238368639872	16.99999999999998		15.999999999999996			34.84863144449905			85.00000787872267	21.0		11.0			53.95277362101205	14.0		49.00000916381449			11.999999990534931			219.441915769258	92.0002302521827		67.06914916324196	31.003127351240224		65.99831175222894			46.56018379405828	15.000000004547454		18.000019761888815	12.000000077493414		36.000003367387855	17.0		27.0045197930383	35.99999425777823		151.85908287540576	354.9918153601104		21.997459611964302	19.00000000000591		32.999916123789546			12.00000000000042			149.47986441061417	40.99918145436014		21.00000490110501						17.999999999999638	20.000000000000497			11.0		188.0092032085794	167.0722582295435		22.09168882323911	11.0		23.997173229934305			13.00001976022132	15.338691642174222		22.0	21.0		17.0			236.02000955232666	71.0		23.00149749711184			20.999999999999183	11.995724458575394		11.0			77.92601690278738	81.00343981869806		24.99329845447525	16.0		214.18786011995422	115.00107876583					55.52386807359822	63.95808926733463						27.05469916894973		57.81512420813446			198.9999152471624	72.99033563405904		19.999999999999808			39.00000000000011			45.00028486457523	14.000033825264063			12.918676647322252		38.0	128.99895569832515			83.82777355716951		49.9999983180113	22.000000000000057		72.93393476361427	23.99999999015272		16.000000018623656												13.000000000000384		179.00076926349882		464.7236575774206		26.000378193711462		23.06545808863972		23.0																								
Dialister	732.4812050385997	1476.1547628057185	434.0010972868669	1106.9404359046348	339.08362669654593	441.30222342136045	461.0778629698817	659.2867061080252	146.17350195076313	586.4973375638913	1308.9509319878046	252.8486275490305	430.95684037249794	1793.625057330333	298.6012597520655	366.88936373231843	888.905492476291	188.84484453115027	839.6740817641024	1000.9798722867076	534.1048269994425	431.3600669484358	768.9044268836125	249.80323430625313	441.9418457166952	499.453111248579	173.00000000785676	551.06397213533	966.6621967093922	198.78693371093453	484.00725902228305	687.7995624050286	309.2144497611549	246.02831746535384	652.333395084439	164.08607690094524	182.19588633087113	571.9866861949678	144.32240134225327	369.13571576290923	721.4261848923785	188.37201507599548	345.10273535815463	877.5406883459331	348.9985250200291	34.0	150.0062961264838	37.99999909403738	519.5927012618779	791.0050229766048	25.99999726794158	451.9475773179671	408.08537084560874	164.99871827685664	210.66327962057056	489.98067211962064	418.0050873063624	82.98465867684554	269.23853290056206	286.99339447263804	307.18201847558475	1230.0348413209892	730.0085211351708	346.7783663743162	1010.5108849582334	477.0850589897574	396.80246715088344	402.1211378753677	393.4123186169763	544.1875900947366	1762.024763166697	701.6057776153239	297.3761519564913	850.521156987199	303.53090820195155	23.0	288.3845009717324	42.19377510151542	183.00006083354506	639.2513301004398	369.9996612850387	250.10752615931605	875.8885580574819	375.24820021959846	247.9575671591946	789.245430618842	250.8179288545649	267.71222740196527	989.6928710252206	311.8491832368944	1330.4646850650083	847.6433177332293	288.00205936718123	875.9660022464586	1271.4274907896033	383.0812557861917	709.0736796029246	674.0586402864197	406.5361577848032	2237.8305499331723	1375.7170617528964	345.2010652736188	726.8042422932125	657.4079781544887	384.9628573364381	1431.5829201451468	1163.3022861501456	524.9606456941538	1228.2396964334018	728.9469277113682	623.5613099484492	1022.5698424218776	1065.52072870339	415.6961658170696	654.1446303896932	670.2221225380246	815.1856722356958	1276.5468523967131	1517.6187388693481	889.0689555323327	1676.5012106448805	2956.5551344572004	1095.1440193475873	835.8376889748857	298.5970130292007	176.1030624300353	610.2182714349148	1014.6443239428178	289.8766879792166	1693.4968111519686	1430.5533056709685	328.5027382208944	1167.4421821679173	1324.9321641855474	470.3436143971912	1483.269743465168	1462.5434628008372	824.0057978132008	785.4583691572973	728.3207404276213	362.1601798434573	779.7025722830249	1547.8161002488412	698.5145963462079	1170.4094485285286	1113.923870164051	314.7268312350741	1788.1784464182674	1320.7846854018917	291.7177384305655	1195.2766876703079	1277.869172078786	734.5681266504821	1377.1303991709547	1386.3155327534157	314.9995581184966	1601.3041364583119	963.4502655473077	265.8643822682892	2291.383443491704	1396.9104767582962	290.7384780528328	1477.6200849385154	1224.3240613696614	277.0000018930041	1724.511944366738	2544.947720185913	642.4083858402105	152.98851701204225	303.0248594962718	35.0	924.7014879845987	629.6648370781695	414.7638870953482	1067.2253680260123	1229.241784780392	371.99494095481595	1205.5352601237557	1174.9300593431426	439.99910262993967	137.20129518899515	122.99898686638818	20.99994615450516	704.5031606049318	785.1162082406622	424.5555422260946	975.6374749258454	894.0140842915013	166.17017543788396	1498.8894316530823	465.174874060717	1286.076206035321	675.118139899171	1477.1329099274953	340.6427290750597	682.499440385096	1036.7487678999796	1059.7945688147634	147.68779590745237	196.36723543846625	69.00087114248201	1367.5680288126425	1414.3890365224324	518.9126492643196	1173.256572548808	651.0644874567342	968.0735277750949	1254.04111827978	462.2974223848867	701.1732914580117	1152.45607117581	651.0086016173083	709.2346741983753	1405.990265472476	897.6240964059451	517.0065713214171	917.0068029356838	1052.6323118314958	605.751851664284	2084.0110088746715	1265.669714202039	1001.1010047569713	1975.061658876135	1084.8597732416993	1244.6053514639357	2635.841772399143	727.7116257328269	751.7548770936061	960.9314884755544	433.03447959716794	466.77965905160363	3028.1216161898938	936.4636429357189	727.2942520893861	1465.808258759528	821.8277132155035	1411.687699979278	1174.6837488249316	793.1183054252056	2041.006667864275	2069.934397363132	1166.176592556819	1499.6476892962219	1049.3494896821016	3360.770391398048	1742.3654131146538	1181.3003283413327	1004.4525265799089	1029.6740283725733	698.4083775103051	1305.4450734424524	984.4961884472139	950.7973637057733	512.8831049165802	1391.2379310542838	1023.7967651129321	1774.434287879938	1723.8890099414455	316.92185974657355	842.4176455271187	294.98551041481016	1000.6523748947855	359.00046092946116	1030.90796596323	300.82751045463374	597.639172901865	642.3724595719655	680.6879622682327	529.2317940680409	694.0181029210024
Dielma																																																																																									13.026213808691368						10.000000229133104																								12.00654816315962																								31.576505135984707																								23.03784628889322									14.14080057956617																		11.00000002212624																					10.00000248419864												12.046251628619414						14.000000004304678			12.000000000000323																																		
Dorea	426.21866804041326	656.4507543766492	665.5420819193847	549.3717294016908	273.91743284693104	941.1137304774538	395.03893216817585	552.1967503065196	326.1263863871628	668.5651113774837	1380.2475183468805	667.2043522624244	371.0750860711904	1435.934623451583	694.9491659815252	388.0087388467381	916.1560904542268	527.6676669710005	746.4855656083492	732.488752471139	1502.5016234901946	399.1275503872119	1013.6889474448776	697.366732273999	346.02299543321686	420.87369033957134	428.0989671855101	676.0326779942675	1229.0880676125932	656.214063781023	549.9864759954916	859.8786884260328	659.9104086382284	415.4463319417623	1000.2580811300742	437.9794280043118	282.50258635207535	707.2515039929899	474.98883982861605	543.435129065739	829.4853720327574	705.0488981697396	456.57427500505025	1051.8786373310982	1006.6652994801898	38.000595182081646	192.97098259589072	115.20547310888989	335.49159225129625	547.4388830316889	106.42290578618412	616.2119930049669	674.7494568003872	662.0303156178628	280.0921279769843	763.5216253527874	3455.2000511456617	150.19374328462706	475.06272354512345	2523.9398685671867	283.69822722745846	2040.7041022582732	6626.570242172906	430.02427087425383	1861.2583847126384	3680.733696915803	348.33924430609994	539.4646934812433	2640.628447018684	594.1094543947761	2700.405100607849	4691.165080052253	271.9742211179041	1676.591477225158	1015.8237554332245	37.000004938276376	692.3337187959185	473.3454912254439	173.86425583751827	1330.1172977071965	2491.208202735439	355.1763836925821	1568.7562839819157	3087.5650496794115	257.44821678680125	1275.7733607146051	1893.4635539790188	285.5606650601903	2072.4986963127767	2713.475823730866	15.000000034088211	1921.944418008669	2387.560879448827		2980.842058051711	3219.9817209773832	14.0	1494.1105208543713	4091.4097882510164	16.00053624854666	2570.7911185355733	2026.3125198285356	10.0	1130.7388612037876	2277.691439053578	36.0	1909.6839991938618	3376.243417274807	26.0	920.4484234935129	2610.3532338620275	16.000000003393797	2040.8207358895274	1875.2974955887876		1204.7719449397937	3645.5459748797484	16.00000021017977	4003.114488667092	7151.459162181498	13.000001549151856	4408.76898962478	4824.197238611445		517.6127671959014	996.5167885021092	13.0	1555.8425795459755	1803.8301322843804	24.00000000000004	2130.0715224958035	2361.4609291290126	12.00000029453393	1660.5389006813054	2334.2209123232433	13.999999998984984	3166.130864374947	3667.5248198320264		1402.025651353616	1690.652309336318		3362.3922259312817	4334.755787812262		1110.1922658352955	2696.0557698287953		1822.6500325785712	1935.1973360489712		1447.6900448759461	4334.878243634282		2303.063884336533	1872.9284546273207	16.0	1238.1150442085789	1416.9652318427925	38.66036320031394	2475.8690634949626	1812.263636110643		1357.0877828566363	1410.637768678338	13.000000014306536	2682.4465957649704	2453.150136731063		435.4192119543021	243.9694997062574	11.0	771.1247957439589	2682.7089486210552		1695.7761840644175	2218.147232165956		1639.0217230446565	2716.046051319786	21.99999963991032	175.39924911600906	241.27191703895465	155.21592968672394	1003.178827207163	3077.587489922845	190.4764497879303	1025.3651819102447	1273.862048149832	1283.2130887136389	542.2697561844761	4225.184688443332	16.70801886997276	1761.0923084006195	1207.9656269934555	2539.3140991309406	1263.9394044063554	2422.003304817436		318.2656973298524	123.2585957739977		1780.8159469945626	1011.1282898207958	185.68984407215171	1445.517899164537	1662.1184126356984		483.49201557177054	2934.639308553958		592.0872281395018	1419.5476362290487	21.0000401691307	1364.765303955696	1587.0564783462435	1453.980882175344	718.1102422247161	1535.920279044178	1962.4173087876509	1169.6177308122333	3112.2268285039163	753.7848636054697	997.1417652609161	2560.6209741754205		1098.7258292914355	1834.6562730133473		461.7261971365669	1165.4999077851642		1202.0799219402488	1699.4989057237926	1272.0443708751466	745.5875404765031	5140.573141619444	1130.5914438527284	1911.5093734084448	1741.5643996974995		1603.884228275927		924.6289056466163	173.74055048048152	1719.783249772011	1645.7097340866305	503.7695249844361	3052.5651741741003	441.7370492907371	2677.1500810634675	594.5958256749218	912.7037245686231	386.1857786255955		672.8450923851856	355.9538747416489	1368.0652705475507	472.12363997375286	677.4692136922359	277.56427018896926	651.6244572443032	305.02577317409003	635.5802655710328	353.100910520126	589.3718543545076	436.51880992603435	478.2475922885054	329.4771630390591	539.3678706992831
