genus	BC_01_PL1_both	BC_01_PL2_both	BC_01_PL3_both	BC_02_PL1_both	BC_02_PL2_both	BC_02_PL3_both	BC_03_PL1_both	BC_03_PL2_both	BC_03_PL3_both	BC_04_PL1_both	BC_04_PL2_both	BC_04_PL3_both	BC_05_PL1_both	BC_05_PL2_both	BC_05_PL3_both	BC_06_PL1_both	BC_06_PL2_both	BC_06_PL3_both	BC_07_PL1_both	BC_07_PL2_both	BC_07_PL3_both	BC_08_PL1_both	BC_08_PL2_both	BC_08_PL3_both	BC_09_PL1_both	BC_09_PL2_both	BC_09_PL3_both	BC_10_PL1_both	BC_10_PL2_both	BC_10_PL3_both	BC_11_PL1_both	BC_11_PL2_both	BC_11_PL3_both	BC_12_PL1_both	BC_12_PL2_both	BC_12_PL3_both	BC_13_PL1_both	BC_13_PL2_both	BC_13_PL3_both	BC_14_PL1_both	BC_14_PL2_both	BC_14_PL3_both	BC_15_PL1_both	BC_15_PL2_both	BC_15_PL3_both	BC_16_PL1_both	BC_16_PL2_both	BC_16_PL3_both	BC_17_PL1_both	BC_17_PL2_both	BC_17_PL3_both	BC_18_PL1_both	BC_18_PL2_both	BC_18_PL3_both	BC_19_PL1_both	BC_19_PL2_both	BC_19_PL3_both	BC_20_PL1_both	BC_20_PL2_both	BC_20_PL3_both	BC_21_PL1_both	BC_21_PL2_both	BC_21_PL3_both	BC_22_PL1_both	BC_22_PL2_both	BC_22_PL3_both	BC_23_PL1_both	BC_23_PL2_both	BC_23_PL3_both	BC_24_PL1_both	BC_24_PL2_both	BC_24_PL3_both	BC_25_PL1_both	BC_25_PL2_both	BC_25_PL3_both	BC_26_PL1_both	BC_26_PL2_both	BC_26_PL3_both	BC_27_PL1_both	BC_27_PL2_both	BC_27_PL3_both	BC_28_PL1_both	BC_28_PL2_both	BC_28_PL3_both	BC_29_PL1_both	BC_29_PL2_both	BC_29_PL3_both	BC_30_PL1_both	BC_30_PL2_both	BC_30_PL3_both	BC_31_PL1_both	BC_31_PL2_both	BC_31_PL3_both	BC_32_PL1_both	BC_32_PL2_both	BC_32_PL3_both	BC_33_PL1_both	BC_33_PL2_both	BC_33_PL3_both	BC_34_PL1_both	BC_34_PL2_both	BC_34_PL3_both	BC_35_PL1_both	BC_35_PL2_both	BC_35_PL3_both	BC_36_PL1_both	BC_36_PL2_both	BC_36_PL3_both	BC_37_PL1_both	BC_37_PL2_both	BC_37_PL3_both	BC_38_PL1_both	BC_38_PL2_both	BC_38_PL3_both	BC_39_PL1_both	BC_39_PL2_both	BC_39_PL3_both	BC_40_PL1_both	BC_40_PL2_both	BC_40_PL3_both	BC_41_PL1_both	BC_41_PL2_both	BC_41_PL3_both	BC_42_PL1_both	BC_42_PL2_both	BC_42_PL3_both	BC_43_PL1_both	BC_43_PL2_both	BC_43_PL3_both	BC_44_PL1_both	BC_44_PL2_both	BC_44_PL3_both	BC_45_PL1_both	BC_45_PL2_both	BC_45_PL3_both	BC_46_PL1_both	BC_46_PL2_both	BC_46_PL3_both	BC_47_PL1_both	BC_47_PL2_both	BC_47_PL3_both	BC_48_PL1_both	BC_48_PL2_both	BC_48_PL3_both	BC_49_PL1_both	BC_49_PL2_both	BC_49_PL3_both	BC_50_PL1_both	BC_50_PL2_both	BC_50_PL3_both	BC_51_PL1_both	BC_51_PL2_both	BC_51_PL3_both	BC_52_PL1_both	BC_52_PL2_both	BC_52_PL3_both	BC_53_PL1_both	BC_53_PL2_both	BC_53_PL3_both	BC_54_PL1_both	BC_54_PL2_both	BC_54_PL3_both	BC_55_PL1_both	BC_55_PL2_both	BC_55_PL3_both	BC_56_PL1_both	BC_56_PL2_both	BC_56_PL3_both	BC_57_PL1_both	BC_57_PL2_both	BC_57_PL3_both	BC_58_PL1_both	BC_58_PL2_both	BC_58_PL3_both	BC_59_PL1_both	BC_59_PL2_both	BC_59_PL3_both	BC_60_PL1_both	BC_60_PL2_both	BC_60_PL3_both	BC_61_PL1_both	BC_61_PL2_both	BC_61_PL3_both	BC_62_PL1_both	BC_62_PL2_both	BC_62_PL3_both	BC_63_PL1_both	BC_63_PL2_both	BC_63_PL3_both	BC_64_PL1_both	BC_64_PL2_both	BC_64_PL3_both	BC_65_PL1_both	BC_65_PL2_both	BC_65_PL3_both	BC_66_PL1_both	BC_66_PL2_both	BC_66_PL3_both	BC_67_PL1_both	BC_67_PL2_both	BC_67_PL3_both	BC_68_PL1_both	BC_68_PL2_both	BC_68_PL3_both	BC_69_PL1_both	BC_69_PL2_both	BC_69_PL3_both	BC_70_PL1_both	BC_70_PL2_both	BC_70_PL3_both	BC_71_PL1_both	BC_71_PL2_both	BC_71_PL3_both	BC_72_PL1_both	BC_72_PL2_both	BC_72_PL3_both	BC_73_PL1_both	BC_73_PL2_both	BC_73_PL3_both	BC_74_PL1_both	BC_74_PL2_both	BC_74_PL3_both	BC_75_PL1_both	BC_75_PL2_both	BC_75_PL3_both	BC_76_PL1_both	BC_76_PL2_both	BC_76_PL3_both	BC_77_PL1_both	BC_77_PL2_both	BC_77_PL3_both	BC_78_PL1_both	BC_78_PL2_both	BC_78_PL3_both	BC_79_PL1_both	BC_79_PL2_both	BC_80_PL1_both	BC_80_PL2_both	BC_81_PL1_both	BC_81_PL2_both	BC_82_PL1_both	BC_82_PL2_both	BC_83_PL1_both	BC_83_PL2_both	BC_84_PL1_both	BC_84_PL2_both	BC_85_PL1_both	BC_85_PL2_both	BC_86_PL1_both	BC_86_PL2_both	BC_87_PL1_both	BC_87_PL2_both	BC_88_PL1_both	BC_88_PL2_both	BC_89_PL1_both	BC_89_PL2_both	BC_90_PL1_both	BC_90_PL2_both	BC_91_PL1_both	BC_91_PL2_both	BC_92_PL1_both	BC_92_PL2_both	BC_93_PL1_both	BC_93_PL2_both	BC_94_PL1_both	BC_94_PL2_both	BC_95_PL1_both	BC_95_PL2_both	BC_96_PL1_both	BC_96_PL2_both
Alginatibacterium																																																																																																																										0.0001952448968702																								0.0006384773630094																																																																																																																												
Alistipes	0.0106574329072985	0.0084973004295929	0.0048163067765505	0.007629864152419	0.0065285242926543	0.0038117123431239	0.0075454784985888	0.005673473281949	0.0040986488226875	0.005379539490157	0.0072099919224937	0.0038724631286628	0.0047028153805528	0.0084838947446004	0.0039627041309086	0.004126978225041	0.0074986035355635	0.0036974823577592	0.0033200905019771998	0.0078086017582833	0.007529975627375099	0.0037960749823350995	0.0077037707919547	0.0045511253036775	0.0041723848021339004	0.009312449865795599	0.0027852858248552997	0.0041283366881901	0.008465756574206201	0.0024441386858249	0.0032707653992006	0.007080751287627	0.0044365983542597	0.0027732717010641	0.0070907479091029	0.0040684526236636	0.0015861348601492	0.0070402406925157	0.0030249150446903005	0.002816615940251	0.0071849274677666004	0.0036023195620852	0.0033159262963553	0.0075307119015863	0.0032042780927546		0.0043217418634839	0.0020290307476197	0.0030344138910229	0.0052513778232421		0.0026220824856687	0.005770033361877	0.0020567183412209	0.0007644029647098	0.0042386266852871	0.0017444107385435	0.001372872048325	0.0053160645045571	0.0034313174988363	0.0015007890241604	0.0048063526395658	0.0014301538263552	0.0012766892583754002	0.0049965701373941	0.0024337215530642	0.0026976639033476	0.0063764713600903	0.0032343741807332	0.0016504026509818	0.005390765089368404	0.0009853839507261	0.0017727901423629	0.0028819301881169	0.0021680292698787		0.0043340312383464		0.0016113601914881	0.005006941306553	0.0037607322784363	0.0014194967451231	0.0037806804238598004	0.0025732076614821	0.001367781178792	0.0031921677746608998	0.0019874417924418	0.0007090886669133	0.0040431914273722	0.0035265245562491002	0.0025203270455357	0.0047031612219619	0.0017748186956092	0.0007816698421618999	0.0050331245468275	0.0024865687798837997	0.0021865889356835998	0.0055558969430503	0.0029234088707343	0.0036659148734197	0.0066253091182931	0.0017529030430542	0.0018078946875838	0.0081875263016333	0.0038490736354981	0.0019397124343165	0.0066849851917695	0.0037060028944018997	0.0018922595183124	0.0087534047323842	0.0007083513455657	0.0010653018447912	0.0040336057620465994	0.0010728728233061	0.0007300158170092999	0.0054460456520537	0.0018444388700921	0.0019565487044176	0.0058581645551476	0.0029223936883534998	0.0013601394142899	0.0065788259771586	0.002683926008591	0.0024716122792567	0.0078373113025537	0.0032563751481797	0.0011152934615919	0.0070747948432732	0.0009831000421328	0.002326818490181	0.007734875149616	0.001703007194767	0.0017698940745317	0.0077676507408246	0.0011832961905518	0.0010314949800577	0.0033134093774991997	0.0004486093124145	0.0012396990617079	0.0049571909342962005	0.0010155229943318	0.0016447927277590002	0.0051880181650729	0.0022592572960315003	0.0022235924072139	0.0070072394423915	0.0025246954322822998	0.0022217192414588	0.0086164098580506	0.0044671647079549	0.0020471224410968	0.005778501602908	0.0031289644526258	0.0029858291291248	0.0069309887000892	0.0046480117591878	0.0014038166246365998	0.0076186257825108	0.0078626470354307	0.0018483134140724	0.0081771564826571	0.0047541839527077	0.0020207346852197	0.0070717131017628	0.0046008615139718	0.0017016170708295999	0.005867276614488	0.0046848775435234		0.0037316828979703		0.0013557170878043	0.007125040113045	0.003511134767376	0.0019499066245726002	0.0058229202018156	0.004804934601371	0.0012700656543974	0.0063663356499277	0.0042753979487045995		0.0047547232659507	0.0027742748965678		0.0050266529026903005	0.003168014061695	0.0007075638568026	0.0069833414344961	0.0026495419437369003	0.000907653693821	0.0044245326946073995	0.0021449919355541	0.0010825021263434	0.0079948848890367	0.0034379128305449	0.0002810409757742	0.0044037066950403	0.0013990953727683		0.0053395984621956		0.0010581681340485	0.006841644790324199	0.0045645334898119	0.0003570684678787	0.0065203455369644	0.0052857225711815	0.0008679797102416999	0.001276102088167	0.0015676096299928998	0.0006222492032174	0.0023679196470537	0.0018970182186171997	0.0018910810073642	0.0043190614670074005	0.0053762055820352	0.0006937816912818	0.0060478686059576	0.0056739285424633	0.0007842925140693	0.0060897578035702	0.0063001137582294	0.0007489729914245	0.0033438541414839004	0.0023734115709151		0.0037772323689347995	0.0062011523945718		0.005081982861411	0.0047871837173438	0.0002136797794824	0.0041103510188696	0.0070808608653553	0.0004218762228432	0.0032740750393994	0.0003474098664402	0.0055052512505878	0.0003609989826392	0.0041956550214302	0.0003392904265963	0.0049768786155799		0.0052432340135441		0.0053219007100996	0.0009629516202215	0.014549932972965399	0.0006160920341113	0.012375888156559		0.012102531337012	0.0004773683952969	0.0095173554523802	0.0011817082556196	0.0112579020331132	0.0005882352941176	0.0082004114001122	0.0017257349024878	0.0038748528886081	0.0084021810223661	0.0116538247835642	0.0098873346055262	0.0135729981466078	0.0039847083845008	0.008045000879595	0.0055840505577029005	0.008872443516938	0.008349264526576401	0.0106182777032371
Allisonella																																																									0.0023581446349577			0.001754282774224			0.0019843389771369			0.0007812091579582						0.0005650755645496		0.0052170618895621	0.0028838101234392		0.0036718885846224	0.002456089535639		0.0041236187815451	0.0027320616302486		0.0047928237877363	0.0005430101607525		0.0040198238427019			0.0041105619556254	0.0003920690041447	0.0131998374927455	0.0043437585226191	0.000477750488169	0.0053550549108627	0.0043749896999674	0.0004562937518219	0.0064506211432893	0.0049943063896019	0.0003993211535944	0.015542384064471	0.0044623727951889	0.0029732014332409	0.0071678461041699	0.0056361415118393	0.002328985892999	0.0069869421881143	0.0042434930279062	0.0022422030121534	0.0115410035820672	0.0049649835280304	0.0030244587244908	0.0090585021612824	0.0043196962788456	0.0009903443664415	0.0050929193041406	0.0045373971802872	0.0008038576015033	0.0069814672567969	0.0038279801450274	0.0019400252298267	0.0080223629190405	0.0055595694400511	0.0069251754145588	0.0064216279343326	0.0040236723150631	0.0033476773596007	0.008534819054586	0.0066249907945799	0.0006561101544148	0.0132599600902332	0.0072181190701281	0.0013324944035202	0.0160663757367436	0.0087484238219854	0.0029146199778404	0.0110116934945017	0.0067696302240484	0.0017994006478485	0.0152822366005033	0.0063325972472998	0.0021740528106998	0.0077703872097729	0.0039203155278748	0.0014767182194314	0.0206282237494797	0.0088935783060921	0.0017697064007085	0.0183854567555299	0.0070405925467734	0.0024736849605479	0.0193050200847091	0.0089195767245072	0.0024540100301435	0.0117085839863201	0.0068764965224338	0.0004016755609112	0.0121177591228469	0.0078733460327541	0.000637515133909	0.0091601231095239	0.0060644970904349	0.0004524503011622	0.0215326132293265	0.0048720202596084	0.0024382040738127	0.02199827133408	0.0054955384958216	0.0032420636182203	0.0282377325970505	0.0065527856427974		0.0076246622364583	0.0051122949104604	0.0004820578083752	0.0109887891026366	0.0064485989726873	0.0004063874529437	0.0087637561378185	0.0051209639162599	0.0005322197658234	0.0329379166303522	0.0071416425496456		0.0193708737845603	0.0062334522703713	0.0004767879882886	0.0242395611526583	0.0072854534383454	0.0005398009366255	0.02174889286516	0.0053580928178876	0.0042637446447915	0.0223396592647712	0.0062516252346536	0.0020201665761696	0.0149234984446665	0.0075691333031224	0.0023909516912035	0.0347883904903654	0.0068347198365232	0.0053435116503273	0.0383633893249708	0.007875585656475	0.0013976491502472	0.029168470941781	0.0053791267282532	0.0010116860051159	0.023536733987908	0.0062064962035885	0.0038551485197112	0.0142530165199428	0.006023422540743	0.0095112304914112	0.0217385095868439	0.0040678780239648	0.0024309313749833	0.0224817196171894	0.0076884340816401	0.0016289414213646	0.0216677896780464	0.0081237398324519	0.0024257266723956	0.0409662341803453	0.0117019227933816	0.0043187856991032	0.0214085276995083	0.0058571451353784	0.0019068443935518	0.0183544017299462	0.0054324932299194	0.0032399717882032	0.0126996030781231	0.0052168086767434	0.0034459325403298	0.022717169560762	0.0101631643284024	0.0140151838428511	0.0081681584926493	0.017259814285675	0.0094094736578139	0.0208643494385894	0.006843659382415	0.0275314511332259	0.0102491131086929	0.0287546677250152	0.0097879177107317	0.0239392023271127		0.0175621476651466		0.0187463437952619		0.0166646074069667		0.0170856355093218		0.0173721083894471													
Alterileibacterium																																																																																																																																																																																																																															0.00031990454874																				0.0004615333406727																											
Amedibacillus				0.0002259387725437										8.910317594600953e-05																																																			0.0001296283145059																																																						0.0001620324758577																								0.0001972234803619																		0.0001715000531369						0.0002915629241486									0.0002323512460768																																																																																														
Aminiphilus	0.0007785467128027	0.0019193669709218		0.0015477023527925			0.0006323110970961	0.0003345363378911		0.0001965970903522			0.000321565542149	0.0001948351182595		0.0003746073826461			0.0004131946835614	0.0004136998933352					0.0008773715739864			0.0003681177976952	0.0002509715185788					0.0010126924115581	0.0009028561506701			0.0001993699908289		0.000414937759336				0.0002576111850076					0.0004778630116083	0.0004108165562886						0.000379806006778					0.0011471787900336	0.0001575814071513			0.0001542818729819		0.0005141718619448						0.0014291547570436																											0.0005010944960817	0.0002069898893447																					0.0007105298047767																													0.0006566241792197									0.0001498632497841	0.000210560214013		0.0007719213661115	0.0002281258425102		0.0004127221606005				0.0010922108342727																								0.0001900178977713																																														0.0001117431938258						0.0002581755593814			0.0003920580245778	0.0004042133295289		0.0004661771801977						0.0002078569943878					0.0003936233024995	0.0003098000059618			0.0009080379760528		0.0007695636689633	
Aminipila																																																									0.0007989193725715			0.0007274820622782			0.0006293354559678									0.0003217884945996									0.0005664954283272											0.0002621134345968			0.0001766012954564																0.0004762051316098			0.0006648977285117			0.0005429107233652		0.0002175067925787	0.0001910036873913		0.0005321759150523	0.0006820396032132					0.0003973287141794			0.0002880382932804			0.0004712379475778	0.0005042234430742		0.0003549806642473	0.0007234470188497					0.0004146403552946	0.0003607556164516			0.000471765383505		0.0003059510425935	0.0009868282704070998		0.0003925930892977	0.0008995501315675		0.0002117951492948	0.0009033736610637		0.0003860202171597	0.000553270786495		0.0003237545184929	0.0007206651506024		0.0008104255248663999	0.0010115871561133		0.0007016349689356	0.0006259961486129						0.0006077163472547		0.0003621837535951	0.0007362454609777999		0.0005349142993206	0.0006094504839812					0.0005769900351057	0.0005555656857776		0.000520542945778				0.0010664972305337		0.0005561133756579	0.0008297524669884		0.000518865738735	0.0008050447893073					0.0007078096972329			0.0006405245414673	0.0008053555366504		0.0006376720937817	0.0013490972605429		0.0006876790336929	0.0015535010204764		0.0008217055854622	0.0011232673722522		0.0008227383462237	0.0006367611974939		0.0007747191211966	0.0009982230670082001		0.0009618220315846	0.0012384247169287999		0.0008956488639538	0.0006180206500466		0.0008530932923966	0.0010065573148342		0.0007567830312691	0.0009677038182361001		0.0003538274098008		0.0007258007488878		0.0007392319020211001		0.0007050059119843		0.000783192774876		0.0008125583837296001																								
Anaerobutyricum	0.0157390611436277	0.0163466571606791	0.0170486120876191	0.0152981219770673	0.0177384331708399	0.0167498794629088	0.0175280021118053	0.0192743627314899	0.022551820882921	0.0138884334661931	0.0169263136437527	0.0170435491593236	0.0144888166708798	0.0162298310790852	0.0176050547078364	0.0131129505668124	0.0162284914269046	0.0169789361751554	0.0137743163653579	0.0136978031961772	0.0146906283266807	0.0121234155911925	0.0147845907376784	0.0123759432313775	0.0121184028564993	0.0154914006964944	0.016205838240352	0.0116639334255568	0.0151515411157859	0.0141477440194898	0.0138563909528614	0.0170012374686318	0.015771260843733	0.0123380736919435	0.0142123271649214	0.013814565664925	0.0135003316992198	0.0142038969862821	0.0150740240485441	0.0124713432346427	0.0160013525377424	0.0139469773785876	0.0108813735025298	0.0147864836810085	0.0127860356078822	0.0102246704187299	0.0123365205436599	0.0115792595002894	0.0108805773952964	0.0141144425417274	0.0160898930844654	0.0099762311325663	0.0145892244645373	0.0135010939862638	0.0114338719082893	0.0147152374941387	0.0083857889575801	0.0104432294295582	0.0139423072335972	0.0076372699491638	0.0136971868037905	0.0152383764786395	0.0102625482498684	0.0099061162613915	0.014669756509658	0.0064433330280513	0.0084628866634495	0.013159876806972	0.0057353677775497	0.0101340045555123	0.0156517779078219	0.0100605964956747	0.0094661550575272	0.0070876519826775	0.0115286684197639	0.0073911584254123	0.0049792342911386	0.0090272969955937	0.0087033347856834	0.0046611178894987	0.0069738496257807	0.0078343916471964	0.0081414965886224	0.0079756732250569	0.0068369951590128	0.0065081421138996	0.0074024905288193	0.007616804882766	0.0075558459243024	0.0087201551486534	0.0007540345919446	0.007620541882707	0.0082285430061795		0.0072840144225405	0.0078602524545101	0.0010820105850892	0.006969982213648	0.0087598509884373	0.0008645400554713	0.0065384041861122	0.0108437658707889	0.0007401535791426	0.0048508151345058	0.0111084439369737	0.0009788612042583	0.0060232372320581	0.013135407102272	0.0013748763048326	0.0074846607841903	0.009568536583572	0.0007530875072701	0.0066774305069581	0.0109964676277476	0.0005517571688283	0.0071060081128725	0.0090775918167309	0.0003823833757537	0.007696048316908	0.0119854444011308	0.0005307683288259	0.0082675201646888	0.0158255596060618	0.0006386176332479	0.0065838771685527	0.0160277300735276	0.0005627905012644	0.0067411833654761	0.0130446972514171	0.0008403093446321	0.0065174717503786	0.0113002465497179	0.0005119932288585	0.0080150804549577	0.0121056284827872		0.0087504781011751	0.0123247162473541		0.00805328629139	0.013867660346019		0.0058896786595608	0.0095079513697414		0.0066309339450428	0.0043825798580201	0.0003985899272961	0.007041068492665	0.0041437295320508	0.0005733590196122	0.0088115710204658	0.0038006481349699	0.0004242107184217	0.0074094151008159	0.0039134869186234	0.0005227312215725	0.0072224414335451	0.0024102558242155	0.0002998324156015	0.0069062375060209	0.0033631904188604	0.0005194699962932	0.0093496885444977	0.0034080493691693	0.0008717990995373	0.0086065558377711	0.0046710366538142		0.0073612070404609	0.0063756796170815		0.0070438371413963	0.0035917756641976	0.0003844886631643	0.0090233333243355	0.0045034320162687		0.0080675548546326	0.0041950719179392		0.0100001132995931	0.005783843102861	0.0031204786064784	0.0079147106397375	0.0038719965592213	0.0018392932296561	0.0089641014816285	0.00558103276234	0.000321419038	0.0094560493363293	0.0105201359932176		0.0083738535774488	0.010411411272179	0.0035579638670246	0.0105349634816422	0.0123680486579356		0.0086069214675697	0.0066417210268482		0.0100887424462898	0.0095305573769328	0.0008484900488727	0.0077451798943574	0.0070641990644574		0.0109913241773147	0.0140403088515895		0.0100059683442208	0.0127734889865532		0.0086067452888202	0.0098717099649117	0.0017350214404679	0.0079996465741285	0.0106280336620773	0.0014717942556881	0.0084489581806744	0.0088038336060699		0.0110488235845138	0.0117248742268305		0.0103460186098269	0.0081840872226319		0.0090608355601485	0.0089096646604099		0.0104742519305237	0.0081875269092654	0.0006199036507352	0.0099560162448113	0.0002123060294912	0.009112652976142	0.0033006559542697	0.0092681716504971	0.0002398264737521	0.0085153954255725	0.0033156420330356	0.0089267666152854		0.010403367350268	0.0010328279551393	0.0203590949251668	0.0071935143570219	0.0212633250197943	0.0037990590561312	0.0228045712373516	0.0059772631226011	0.0197966640567443		0.0205647602604328		0.0224105411214071	0.0353227921868221	0.0263467807926222	0.0206181155544164	0.0170348533428793	0.0213201623378619	0.0181104106524236	0.0234984380418016	0.0202710063440579	0.0201826158728865	0.0183508006523487	0.018568896990659	0.0187579058635751
Anaerocolumna		0.0002376551182476		0.0002351732775777						0.0003369007860999																																																																															0.0002188420234008										0.0003003706600147								0.0001764023796913																																																0.0002334476083765								0.0004476372009094													0.0002062630451613																																																																0.000152847992307																														0.0002141723077011
Anaeromassilibacillus	0.0023751513373646	0.0034465788903683	0.0015014222403609	0.002616318271283	0.0025959213172717	0.0011085567681135	0.0025821737310768	0.0042937598529611	0.0018722247294637	0.001491507575032	0.0015182050587964	0.0019666072841839	0.0018675688881205	0.0014113475340273	0.00201389875298	0.0015454360979542	0.0014647487695795	0.0023445448739929	0.0009932408248717	0.0012133802443502	0.0011424266064259	0.0014609447062317	0.0013301046431067	0.0012985654766831	0.0009231851639751	0.0015210967719565	0.0013032261045034	0.0009197983332569	0.0029286833936912	0.0009377263972156	0.0012077615568863	0.0037382065732581	0.0017046183924955	0.000912789971237	0.0033366357356644	0.0011808094672433	0.0014754139315001	0.0019870750581707	0.0009992651006431	0.000892339699895	0.0014315308915735	0.0015686859463678	0.0013477211171883	0.0019583933656188	0.0012961270149635		0.0020025598841241		0.004296854397598	0.0049331689328234		0.001249946121381	0.0017000411776965	0.0014909182681988	0.0017647484156658	0.0021522001283175	0.0007862693923863	0.0014415172450662	0.0015946514699038		0.003461566224388	0.0021934607530947	0.0005198424768369	0.0016550271032373	0.0020198198477931	0.0009823001117278	0.002043201855703	0.0027469857474646	0.0007427086389993	0.0010877191865381	0.0009871706546624	0.0008903966716263	0.001366133623837	0.0018892617754553			0.0018577948670585			0.0013054586921547	0.0006314549379578	0.0007882459939853	0.0010756743411783	0.0008980268878961	0.0008387267698203	0.001246798129772	0.00107207782794	0.0009571086918939	0.0011705975645625	0.0012819108897313	0.0005161995597874	0.0015958236279824	0.0012474992393633		0.00151675193974	0.0010696323501415		0.0011226686037147	0.0009951945006196		0.0014255151673816	0.001639569810584		0.0011205381069056	0.0013790875845048	0.0004674273105742	0.0011430718221622	0.0011025774351911		0.0013425898238597	0.0017042024748518	0.0006913574851289	0.0019580205691106	0.0017111505914056		0.0016804159015359	0.0009759127517207	0.0004273695789567	0.0014046736548565	0.0007360589263962	0.0004163730057607	0.0016501305195035	0.0010462770778702		0.0022513711326277	0.0022241493145389	0.0007670965633896	0.0010657845030362	0.0012641053224826	0.0007625826130532	0.001122853091241	0.0015559181951062	0.0010330004621793	0.0016850157654666	0.002067221478924	0.0003223608424873	0.0018771114141314	0.001540836674111		0.001692452919474	0.0019642778361833	0.0004314063848144	0.0014472224355093	0.0010100543401786	0.0014438504802847	0.0012365184644529	0.0008531501139328	0.0009637786275346	0.0018196539750887	0.0015556683606792	0.0010825891208939	0.0014208474603236	0.0008558650505925	0.0007097836455891	0.0013314924208564	0.0008068961976885	0.0006328780029763	0.0013709364425158	0.0009368254517424	0.000274749291275	0.0012435460648425	0.0007946038979669	0.0012561036789736	0.0022649847738196	0.0012888877836411	0.0020910096725468	0.0018479800612454	0.0010123544731988		0.0034630281213433			0.0016113092877908	0.0007405128428132	0.0004668791679772	0.0020708010042762	0.0015084067943643	0.0005332944473181	0.0016746709485547	0.0011486629038157		0.005761818630372			0.0024783078885996	0.0011872209465712		0.0020037686076413	0.0016860096244001		0.002599910553914	0.0016965421455546		0.0019659142912354	0.0023029302560629		0.001965037777257	0.0015228823895719		0.0018337827645077			0.0018411425838594	0.0019262293132143		0.0017628563348372	0.001613057052169		0.0019681104507111	0.0017597842713503		0.0030320478932308	0.0023043534516599		0.0018518257204447	0.0015396044242167		0.0014862045088201	0.0019230637620637		0.0015794633367943	0.0015194494019726	0.0003831951542381	0.0021653111506506	0.0025758776177758		0.0017828746965167	0.0018549425058612		0.0018370272663657	0.0020682678742507		0.0018551110891853	0.0017391732112858		0.001958141255189		0.0017109072041415		0.0020915958300579	0.0005843667657974	0.0022063746664592		0.0020893570025865		0.0025867293327322		0.0026524826891478		0.0024643574147102		0.0028873766527924		0.0017111152658877		0.0016662311318229		0.0015044864410699	0.0025005832409738	0.0016161594903265	0.0032614074030019	0.0011601517933931	0.0023598219850406	0.0014545859094099	0.0025263201840139	0.0013667944918747	0.0033907099028114	0.0026373424676879	0.0016382144756234	0.0012936782914822
Anaerosporomusa		0.0002106082601727																																																																																																																								0.000284187049916																																																																																																																																																				
